Afrika	África
Jamii:Mbegu za jiografia ya Poland	Categoria:!Esboços sobre geografia da Polónia
Kigezo:UGA	Predefinição:UGA
Kigezo:Lang-ga	Predefinição:Lang-ga
Jamii:Vigezo ya Uturuki	Categoria:!Predefinições sobre a Turquia
Jamii:Vyama vya Kisiasa Afrika Kusini	Categoria:Partidos políticos da África do Sul
Kigezo:US Chief Executives	Predefinição:Listas de governantes dos EUA
Kigezo:Country data Spain	Predefinição:Country data Espanha
Jamii:Majengo nchini Kenya	Categoria:Construções do Quénia
Jamii:Majengo nchini Tanzania	Categoria:Construções da Tanzânia
Jamii:Viwanja vya michezo vya Ujerumani	Categoria:Construções desportivas da Alemanha
Biashara ya watumwa	Tráfico negreiro
Jamii:Albamu zilizotayarishwa na Rick Rubin	Categoria:Álbuns produzidos por Rick Rubin
Jamii:Albamu za 50 Cent	Categoria:Álbuns de 50 Cent
Jamii:Albamu za Atlantic Records	Categoria:Álbuns da Atlantic Records
Jamii:Albamu za Backstreet Boys	Categoria:Álbuns de Backstreet Boys
Jamii:Albamu za Epic Records	Categoria:Álbuns da Epic Records
Jamii:Albamu za Lordi	Categoria:Álbuns de Lordi
Jamii:Albamu za The Rolling Stones	Categoria:Álbuns de The Rolling Stones
Jamii:Albamu za Yes	Categoria:Álbuns de Yes
Jamii:Albamu za Garth Brooks	Categoria:Álbuns de Garth Brooks
Jamii:Albamu za Jennifer Lopez	Categoria:Álbuns de Jennifer Lopez
Jamii:Albamu za Tupac Shakur	Categoria:Álbuns de Tupac Shakur
Jamii:Albamu za Enrique Iglesias	Categoria:Álbuns de Enrique Iglesias
Mchikichi	Elaeis
Kigezo:Country data Canada	Predefinição:Country data Canadá
Jamii:Albamu	Categoria:Álbuns
Jamii:Albamu mtayarishaji kwa mtayarishaji	Categoria:Álbuns por produtor
Chuo Kikuu cha Strathmore	Universidade de Strathmore
Wilaya, tarafa na kata za Kenya	Lista de subcondados do Quénia
Kanda za dunia	Sub-região
Kigezo:Cnote	Predefinição:Cnote
Kigezo:Colby O'Donis	Predefinição:Colby O'Donis
Kigezo:Community of Portuguese Language Countries	Predefinição:CPLP
Kigezo:Convert/BTU	Predefinição:Convert/BTU
Kigezo:Convert/Dual/LoffAoffDxSoffT	Predefinição:Convert/Dual/LoffAoffDxSoffT
Kigezo:Convert/LoffAoffDorSoff	Predefinição:Convert/LoffAoffDorSoff
Kigezo:Convert/LoffAonDsSoffT	Predefinição:Convert/LoffAonDsSoffT
Kigezo:Convert/and/AonSoff	Predefinição:Convert/and/AonSoff
Kigezo:Convert/list of units	Predefinição:Convert/lista de unidades
Kigezo:Convert/list of units/foot note	Predefinição:Convert/lista de unidades/pé notas
Kigezo:Convert/list of units/facdisp	Predefinição:Convert/lista de unidades/facdisp
Kigezo:Convert/list of units/rowNa	Predefinição:Convert/lista de unidades/rowNa
Kigezo:Convert/list of units/row	Predefinição:Convert/lista de unidades/row
Kigezo:Convert/list of units/rowbr	Predefinição:Convert/lista de unidades/rowbr
Kigezo:Convert/nm	Predefinição:Convert/nm
Kigezo:Convert/numdisp/frac1	Predefinição:Convert/numdisp/frac1
Kigezo:Convert/x/AonSoff	Predefinição:Convert/x/AonSoff
Kigezo:Coord/dec2dms	Predefinição:Coord/dec2dms
Kigezo:Coord/dec2dms/dms	Predefinição:Coord/dec2dms/dms
Kigezo:Coord/prec dec	Predefinição:Coord/prec dec
Kigezo:Country data Aden	Predefinição:Country data Aden
Kigezo:Country data Commonwealth of Independent States	Predefinição:Country data Comunidade dos Estados Independentes
Kigezo:Country data Federation of Bosnia and Herzegovina	Predefinição:Country data Federação da Bósnia e Herzegovina
Kigezo:Country data Gibraltar	Predefinição:Country data Gibraltar
Kigezo:Country data Great Britain	Predefinição:Country data Grã-Bretanha
Kigezo:Country data Georgian SSR	Predefinição:Country data RSS da Geórgia
Kigezo:Country data Holy See	Predefinição:Country data Santa Sé
Kigezo:Country data Kazakh SSR	Predefinição:Country data RSS do Cazaquistão
Kigezo:Country data New Hebrides	Predefinição:Country data Novas Hébridas
Kigezo:Country data North Yemen	Predefinição:Country data Iêmen do Norte
Kigezo:Country data Northern Rhodesia	Predefinição:Country data Rodésia do Norte
Kigezo:Country data Qing Dynasty	Predefinição:Country data Dinastia Qing
Kigezo:Country data Rhodesia	Predefinição:Country data Rodésia
Kigezo:Country data South Arabia	Predefinição:Country data Arábia do Sul
Kigezo:Country data Sovereign Military Order of Malta	Predefinição:Country data Ordem Soberana Militar de Malta
Kigezo:Country data Tanganyika	Predefinição:Country data Tanganyika
Kigezo:Country data Singapore	Predefinição:Country data Singapura
Kigezo:Country data Union of South Africa	Predefinição:Country data União Sul-Africana
Kigezo:Country data Vanuatu	Predefinição:Country data Vanuatu
Kigezo:Country data Veneto	Predefinição:Country data Vêneto
Kigezo:Country data Uzbek SSR	Predefinição:Country data RSS do Uzbequistão
Kigezo:Country data Yemen	Predefinição:Country data Iémen
Kigezo:Country data Zambia	Predefinição:Country data Zâmbia
Kigezo:Country data Zanzibar	Predefinição:Country data Zanzibar
Kigezo:Country data Åland Islands	Predefinição:Country data Ilhas Åland
Kitagabawa	Língua tagabawa
Mlipuko wa volkeno	Erupção vulcânica
Jamii:Nyimbo za 1996	Categoria:Canções de 1996
Jamii:Nyimbo za 1995	Categoria:Canções de 1995
Jamii:Nyimbo za 1994	Categoria:Canções de 1994
Jamii:Nyimbo za 1993	Categoria:Canções de 1993
Jamii:Nyimbo za 1972	Categoria:Canções de 1972
Jamii:Nyimbo za 1970	Categoria:Canções de 1970
Jamii:Nyimbo za 1954	Categoria:Canções de 1954
Jamii:Nyimbo za 1936	Categoria:Canções de 1936
Jamii:Magazeti ya Kiholanzi	Categoria:Jornais em língua neerlandesa
Jamii:Réunion	Categoria:Reunião
Jamii:Waandishi wa Ugiriki ya Kale	Categoria:Dramaturgos da Grécia Antiga
Jamii:Mikoa ya Hispania	Categoria:Províncias da Espanha
Jamii:Mbegu za sayansi	Categoria:!Esboços sobre ciência
Jamii:Wanasheria wa Ufaransa	Categoria:Advogados da França
Jamii:Flandria	Categoria:Flandres
Chuo Kikuu Huria cha Tanzania	Universidade Aberta da Tanzânia
Jamii:Picha za televisheni	Categoria:Imagens sobre televisão
Lango:Hisabati	Portal:Matemática
Kigezo:Mbegu-sayansi	Predefinição:Esboço-ciência
Jamii:Mkoa wa Équateur	Categoria:Équateur
Jamii:Zosteropidae	Categoria:Zosteropidae
Jamii:Zingiberales	Categoria:Zingiberales
Jamii:Wanamuziki wa Zimbabwe	Categoria:Músicos do Zimbábue
Jamii:Watunzi wa Afrika Kusini	Categoria:Compositores da África do Sul
Jamii:Vigezo vya Zambia	Categoria:!Predefinições sobre Zâmbia
Jamii:Mbegu za jiografia ya Zambia	Categoria:!Esboços sobre geografia da Zâmbia
Jamii:Wanachama wa Wu-Tang Clan	Categoria:Membros de Wu-Tang Clan
Jamii:Vigezo vya uandishi	Categoria:!Predefinições sobre sistemas de escrita
Kigezo:Mbegu-sheria	Predefinição:Esboço-lei
Trojany	Trojany
Jamii:Accipitriformes	Categoria:Accipitriformes
Jamii:Balkani	Categoria:Bálcãs
Kigezo:Infobox television episode	Predefinição:Info/Episódio de série
Orodha ya Makaizari wa Ujerumani	Lista de monarcas da Alemanha
Jamii:Waandishi lugha kwa lugha	Categoria:Escritores por idioma
Kigezo:Extra album cover 2	Predefinição:Capa álbum extra
Jamii:Wanaharakati wa Kenya	Categoria:Ativistas do Quénia
Jamii:Kiingereza	Categoria:Língua inglesa
Jamii:Mkoa wa O'Higgins	Categoria:Região de O'Higgins
Jamii:Nyimbo zilizotayarishwa na Timbaland	Categoria:Canções produzidas por Timbaland
Jamii:Nyimbo za 1961	Categoria:Canções de 1961
Jamii:Vyama vya kisiasa Kenya	Categoria:Partidos políticos do Quênia
Kiwanda	Língua wanda
Jamii:Musophagidae	Categoria:Musophagidae
Jamii:Nyimbo zilizotolewa baada ya msanii kufa	Categoria:Canções póstumas
Jamii:Marais wa Zambia	Categoria:Presidentes de Zâmbia
Jamii:Marais wa Ethiopia	Categoria:Presidentes da Etiópia
Jamii:Liverpool	Categoria:Liverpool
Jamii:Mikoa ya Gabon	Categoria:Províncias do Gabão
Jamii:Watunzi	Categoria:Compositores
Jamii:Mikoa ya Ethiopia	Categoria:Regiões da Etiópia
Kigezo:Majimbo ya Ethiopia	Predefinição:Etiópia/Subdivisões
Jamii:Macroscelididae	Categoria:Macroscelidea
Kiazi kikuu	Inhame
Jamii:Historia ya Norwei	Categoria:História da Noruega
Jamii:Watu kutoka Dakar	Categoria:Naturais de Dakar
Jamii:Wafalme wa Ethiopia	Categoria:Imperadores da Etiópia
Jamii:Nchi za Asia	Categoria:Países da Ásia
Jamii:Nchi za Amerika	Categoria:Países da América
Jamii:Itasy	Categoria:Itasy
Jamii:Wasanii wa Hungaria	Categoria:Artistas da Hungria
Mambo yaliyompata Pinokyo	As Aventuras de Pinóquio
Kigezo:Menstrual cycle	Predefinição:Ciclo menstrual
Kigezo:Clothing	Predefinição:Roupas
Kigezo:Westlife	Predefinição:Westlife
Kigezo:Naruto	Predefinição:Naruto
Kigezo:Terminator	Predefinição:Terminator
Kigezo:Africa topics	Predefinição:Tópicos da África
Kigezo:Psychology sidebar	Predefinição:Psicologia
Kigezo:Miley Cyrus	Predefinição:Miley Cyrus
Kigezo:UEFA leagues	Predefinição:Primeiras Divisões Nacionais da UEFA
Kigezo:LostNav	Predefinição:Lost
Kigezo:Nature nav	Predefinição:Elementos da Natureza
Kigezo:Shania Twain	Predefinição:Shania Twain
Kigezo:CAC 40 companies	Predefinição:CAC 40
Kigezo:Natural sciences-footer	Predefinição:Ciências naturais
Jamii:Wasanii wa Italia	Categoria:Artistas da Itália
Jamii:Wasanii wa Austria	Categoria:Artistas da Áustria
Kigezo:Enrique Iglesias	Predefinição:Enrique Iglesias
Kigezo:Antidepressants	Predefinição:Antidepressivos
Kigezo:Mbegu-jio-Yemen	Predefinição:Esboço-geoye
Jamii:Wanamitindo wa Kanada	Categoria:Modelos do Canadá
Kigezo:Sociology	Predefinição:Sociologia
Kigezo:Female diseases of the pelvis and genitals	Predefinição:Doenças da pelve, genitais e mamas
Kigezo:Digestive system diseases	Predefinição:Gastroenterologia
Kigezo:Excavata diseases	Predefinição:Doenças causadas por protozoários
Kigezo:Manchester United F.C.	Predefinição:Manchester United Football Club
Kigezo:Nigeria	Predefinição:Nigéria/estados
Kigezo:Mental and behavioral disorders	Predefinição:Transtornos mentais e comportamentais
Kigezo:Djibouti-stub	Predefinição:Esboço-Djibouti
Kigezo:User sw	Predefinição:User sw
Kigezo:User ln-1	Predefinição:User ln-1
Kigezo:User ln	Predefinição:User ln
Kigezo:User el-3	Predefinição:User el-3
Kigezo:UF-hcard-geo	Predefinição:UF-hcard-geo
Kigezo:UF-adr	Predefinição:UF-adr
Kigezo:RWA	Predefinição:RWA
Kigezo:OMIM2	Predefinição:OMIM2
Kigezo:Lang-te	Predefinição:Lang-te
Kigezo:Lang-so	Predefinição:Lang-so
Kigezo:Lang-rw	Predefinição:Lang-rw
Kigezo:Lang-gd	Predefinição:Lang-gd
Kigezo:Lang-es	Predefinição:Lang-es
Kigezo:Lang-cy	Predefinição:Lang-cy
Kigezo:Lang-bn	Predefinição:Lang-bn
Kigezo:KEN	Predefinição:KEN
Jamii:Westchester County, New York	Categoria:Condado de Westchester
Kigezo:Mbegu-jio-Algeria	Predefinição:Esboço-geodz
Jamii:Filamu za 1935	Categoria:Filmes de 1935
Jamii:Midlands Magharibi	Categoria:Midlands Ocidentais (condado)
Jamii:Filamu za 1944	Categoria:Filmes de 1944
Jamii:Vigezo vya Ethiopia	Categoria:!Predefinições sobre Etiópia
Jamii:Filamu za 1945	Categoria:Filmes de 1945
Jamii:Filamu za 1947	Categoria:Filmes de 1947
Jamii:Filamu za 1948	Categoria:Filmes de 1948
Jamii:Filamu za 1949	Categoria:Filmes de 1949
Kigezo:Country data Ulster	Predefinição:Country data Ulster
Kigezo:Country data Turkmen SSR	Predefinição:Country data RSS do Turcomenistão
Kigezo:Country data Tajik SSR	Predefinição:Country data RSS do Tadjiquistão
Kigezo:Country data Ryūkyū Kingdom	Predefinição:Country data Reino de Ryūkyū
Kigezo:Country data Moldavian SSR	Predefinição:Country data RSS da Moldávia
Kigezo:Country data Kirghiz SSR	Predefinição:Country data RSS do Quirguistão
Kigezo:Country data Congo Free State	Predefinição:Country data Estado Livre do Congo
Kigezo:Country data British Honduras	Predefinição:Country data Honduras Britânicas
Kigezo:Country data British Guiana	Predefinição:Country data Guiana Britânica
Kigezo:Country data Batavian Republic	Predefinição:Country data República Batava
Kigezo:BSpx	Predefinição:BSpx
Jamii:Herpestidae	Categoria:Herpestídeos
Jamii:Washington, DC	Categoria:Washington, D.C.
Jamii:Mbegu za Uganda	Categoria:!Esboços sobre Uganda
Jamii:Wallonia	Categoria:Valônia
Jamii:2001 katika muziki	Categoria:2001 na música
Jamii:Wanawikipedia wanaunga mkono uanzishaji wa Wikimedia CAT	Categoria:!Wikipedistas que apoiam a Wikimedia CAT
Jamii:2009 nchini Afrika Kusini	Categoria:2009 na África do Sul
Jamii:Miji ya Saarland	Categoria:Cidades do Sarre
Jamii:Miji ya Brandenburg	Categoria:Cidades de Brandemburgo
Jamii:Wahusika wa 24	Categoria:Personagens da série 24 Horas
Jamii:Milenia ya 2 KK	Categoria:Segundo milênio a.C.
Jamii:Nyimbo za 50 Cent	Categoria:Canções de 50 Cent
Jamii:AFC Ajax	Categoria:AFC Ajax
Jamii:Acre	Categoria:Acre
Jamii:Acrocephalidae	Categoria:Acrocephalidae
Jamii:Dini za Afrika	Categoria:Religiões tradicionais africanas
Jamii:Wanasayansi wa Venezuela	Categoria:Cientistas da Venezuela
Jamii:Veneto	Categoria:Vêneto
Jamii:Viwanja vya ndege nchini Cote d'Ivoire	Categoria:Aeroportos da Costa do Marfim
Jamii:Vatovavy-Fitovinany	Categoria:Vatovavy Fitovinany
Jamii:Mkoa wa Aksaray	Categoria:Aksaray (província)
Jamii:Alagoas	Categoria:Alagoas
Jamii:Alameda County, California	Categoria:Condado de Alameda
Jamii:Vangidae	Categoria:Vangidae
Jamii:Albamu zilizotayarishwa na Dr. Dre	Categoria:Álbuns produzidos por Dr. Dre
Jamii:Albamu zilizotayarishwa na Eminem	Categoria:Álbuns produzidos por Eminem
Jamii:Albamu zilizotayarishwa na Jermaine Dupri	Categoria:Álbuns produzidos por Jermaine Dupri
Jamii:Albamu zilizotayarishwa na R. Kelly	Categoria:Álbuns produzidos por R. Kelly
Jamii:Albamu zilizotayarishwa na RedOne	Categoria:Álbuns produzidos por RedOne
Jamii:Albamu zilizotayarishwa na Darkchild	Categoria:Álbuns produzidos por Rodney Jerkins
Jamii:Albamu zilizotayarishwa na Scott Storch	Categoria:Álbuns produzidos por Scott Storch
Jamii:Albamu zilizotayarishwa na Stargate	Categoria:Álbuns produzidos por Stargate
Jamii:Albamu zilizotayarishwa na The Neptunes	Categoria:Álbuns produzidos por The Neptunes
Jamii:Albamu zilizotayarishwa na Trackmasters	Categoria:Álbuns produzidos por Trackmasters
Jamii:Vigezo vya Algeria	Categoria:!Predefinições sobre Argélia
Jamii:Watakatifu wa Algeria	Categoria:Santos da Argélia
Jamii:Vakinankaratra	Categoria:Vakinankaratra
Jamii:Amazonas, Brazil	Categoria:Amazonas
Jamii:Vigezo vya Ujerumani	Categoria:!Predefinições sobre a Roménia
Jamii:Amoron'i Mania	Categoria:Amoron'i Mania
Jamii:Analanjirofo	Categoria:Analanjirofo
Jamii:Dini ya Roma ya Kale	Categoria:Religião da Roma Antiga
Jamii:Vigezo vya Angola	Categoria:!Predefinições sobre Angola
Jamii:Anomaluridae	Categoria:Anomaluridae
Jamii:Anosy	Categoria:Anosy
Jamii:Mkoa wa Antalya	Categoria:Antália (província)
Jamii:Anseriformes	Categoria:Anseriformes
Jamii:Apodidae	Categoria:Apodidae
Jamii:Arakinida	Categoria:Aracnídeos
Jamii:Quebec	Categoria:Quebec
Jamii:Aktiki	Categoria:Ártico
Jamii:Mkoa wa Arica na Parinacota	Categoria:Região de Arica e Parinacota
Jamii:Muscicapidae	Categoria:Muscicapidae
Jamii:Nembo	Categoria:Logotipos
Jamii:Euphorbiaceae	Categoria:Euphorbiaceae
Jamii:Hifadhi za Taifa za Tanzania	Categoria:Parques nacionais da Tanzânia
Jamii:Mkoa wa Atacama	Categoria:Região de Atacama
Jamii:Wanariadha wa Olimpiki ya 1972	Categoria:Atletas nos Jogos Olímpicos de Verão de 1972
Jamii:Atsimo-Andrefana	Categoria:Atsimo-Andrefana
Jamii:Atsimo-Atsinanana	Categoria:Atsimo-Atsinanana
Jamii:Atsinanana	Categoria:Atsinanana
Jamii:Vigezo vya Australia	Categoria:!Predefinições sobre a Austrália
Jamii:Azori	Categoria:Região Autónoma dos Açores
Kigezo:Footer Olympic Champions 5000 m Men	Predefinição:Atletismo JO 5.000 metros
Jamii:Bahia	Categoria:Bahia
Jamii:Bahari ya Baltiki	Categoria:Mar Báltico
Lango:Gabon	Portal:Gabão
Lango:Hip hop	Portal:Hip hop
Jamii:Lugha za Kibantu	Categoria:Línguas bantus
Jamii:Wasanii wa Baroque	Categoria:Arquitetos do Barroco
Jamii:Bathyergidae	Categoria:Bathyergidae
Jamii:Ursidae	Categoria:Ursídeos
Jamii:Castoridae	Categoria:Castores
Jamii:Wanamuziki wa Benin	Categoria:Músicos do Benim
Jamii:Bergen County, New Jersey	Categoria:Condado de Bergen
Kigezo:Mbegu-kitabu	Predefinição:Esboço-livro
Jamii:Bignoniaceae	Categoria:Bignoniaceae
Jamii:Trochilidae	Categoria:Trochilidae
Jamii:Meropidae	Categoria:Meropidae
Jamii:Picidae	Categoria:Picidae
Jamii:Trogonidae	Categoria:Trogonidae
Jamii:Phalacrocoracidae	Categoria:Phalacrocoracidae
Jamii:Kanda ya Bahari Nyeusi	Categoria:Região do Mar Negro
Kigezo:Valencia CF squad	Predefinição:Elenco Valencia CF
Jamii:Bloemfontein	Categoria:Bloemfontein
Jamii:Boeny	Categoria:Boeny
Jamii:Bongolava	Categoria:Bongolava
Jamii:Mbegu za vitabu	Categoria:!Esboços sobre livros
Jamii:Boston, Massachusetts	Categoria:Boston
Kigezo:Country data Mayotte	Predefinição:Country data Mayotte
Jamii:Mbegu za jiografia ya Brazil	Categoria:!Esboços sobre geografia do Brasil
Jamii:Madaraja	Categoria:Pontes
Jamii:Madaraja ya Msumbiji	Categoria:Pontes de Moçambique
Jamii:Bristol County, Massachusetts	Categoria:Condado de Bristol (Massachusetts)
Jamii:Watakatifu wa Uingereza	Categoria:Santos do Reino Unido
Jamii:Broward County, Florida	Categoria:Condado de Broward
Jamii:Mbegu za jiografia ya Burundi	Categoria:!Esboços sobre geografia do Burundi
Jamii:Vigezo vya Burundi	Categoria:!Predefinições sobre Burundi
Jamii:Fringillidae	Categoria:Fringillidae
Jamii:Oriolidae	Categoria:Oriolidae
Jamii:Turdidae	Categoria:Turdidae
Jamii:Fasihi ya Kikatalunya	Categoria:Literatura catalã
Jamii:Mkoa wa Kati (Uganda)	Categoria:Região Central de Uganda
Kigezo:Country data Dutch Guiana	Predefinição:Country data Guiana Holandesa
Jamii:Charadriidae	Categoria:Charadriidae
Jamii:Charlotte, North Carolina	Categoria:Charlotte (Carolina do Norte)
Jamii:Hori ya Chesapeake	Categoria:Baía de Chesapeake
Jamii:Chicago, Illinois	Categoria:Chicago
Jamii:Dallas, Texas	Categoria:Dallas
Jamii:Watakatifu wa Chile	Categoria:Santos do Chile
Kigezo:Country data Falkland Islands	Predefinição:Country data Ilhas Malvinas
Jamii:Wasanii wa Denmaki	Categoria:Artistas da Dinamarca
Jamii:Dar es Salaam	Categoria:Dar es Salaam
Jamii:Darfur	Categoria:Darfur
Jamii:Dasyuromorphia	Categoria:Dasyuromorphia
Jamii:Albamu za David Archuleta	Categoria:Álbuns de David Archuleta
Jamii:DeKalb County, Georgia	Categoria:Condado de DeKalb (Geórgia)
Jamii:Vigezo vya Nigeria	Categoria:!Predefinições sobre Nigéria
Jamii:Vigezo vya Norwei	Categoria:!Predefinições sobre a Noruega
Jamii:Albamu za Def Jam Recordings	Categoria:Álbuns lançados pela Def Jam Recordings
Jamii:Departments za Gabon	Categoria:Departamentos do Gabão
Jamii:Wilaya za Cote d'Ivoire	Categoria:Departamentos da Costa do Marfim
Jamii:Derby	Categoria:Derby
Jamii:Detroit, Michigan	Categoria:Detroit
Jamii:Dicruridae	Categoria:Dicruridae
Jamii:Miji ya Minnesota	Categoria:Cidades do Minnesota
Jamii:Miji ya Somaliland	Categoria:Cidades da Somalilândia
Jamii:Wilaya za Mkoa wa Istanbul	Categoria:Distritos de Istambul
Jamii:Wilaya za Kenya	Categoria:Distritos do Quénia
Jamii:Wilaya za Tanzania	Categoria:Distritos da Tanzânia
Jamii:Wasanii wa Uholanzi	Categoria:Artistas dos Países Baixos
Jamii:Vita	Categoria:Guerra
Jamii:Dutchess County, New York	Categoria:Condado de Dutchess
Jamii:Otariidae	Categoria:Otariidae
Kigezo:Country data Gold Coast	Predefinição:Country data Costa do Ouro
Jamii:Kanda ya Anatolia ya Mashariki	Categoria:Região da Anatólia Oriental
Jamii:Elimu Afrika	Categoria:Educação na África
Jamii:Mbegu za elimu	Categoria:!Esboços sobre educação
Jamii:Uchaguzi nchini Malawi	Categoria:Eleições em Malauí
Jamii:Uchaguzi nchini Tanzania	Categoria:Eleições na Tanzânia
Jamii:Nishati	Categoria:Energia
Jamii:Connacht	Categoria:Connacht
Jamii:Injini	Categoria:Motores
Jamii:Cook County, Illinois	Categoria:Condado de Cook (Illinois)
Jamii:Muziki wa Uingereza	Categoria:Música da Inglaterra
Jamii:Wanasiasa wa Uingereza	Categoria:Políticos da Inglaterra
Jamii:Espírito Santo	Categoria:Espírito Santo
Jamii:Essex County, Massachusetts	Categoria:Condado de Essex (Massachusetts)
Jamii:Essex County, New Jersey	Categoria:Condado de Essex, Nova Jérsei
Jamii:Wanamitindo wa Ethiopia	Categoria:Modelos da Etiópia
Jamii:Wanasiasa wa Ethiopia	Categoria:Políticos da Etiópia
Jamii:Eurylaimidae	Categoria:Eurylaimidae
Jamii:Wapelelezi wa Afrika	Categoria:Exploradores da África
Jamii:FC Bayern Munich	Categoria:FC Bayern de Munique
Jamii:Fairfield County, Connecticut	Categoria:Condado de Fairfield (Connecticut)
Jamii:Watakatifu wa Ucheki	Categoria:Santos da República Checa
Jamii:Fes	Categoria:Fez
Jamii:Vilabu Mpira vya Kenya	Categoria:Clubes de futebol do Quênia
Jamii:Misitu	Categoria:Florestas
Jamii:Fregatidae	Categoria:Fregatidae
Jamii:Wasanii wa Ufaransa	Categoria:Artistas da França
Jamii:Kifaransa	Categoria:Língua francesa
Jamii:Fulton County, Georgia	Categoria:Condado de Fulton (Geórgia)
Jamii:Mbegu za jiografia ya Gabon	Categoria:!Esboços sobre geografia do Gabão
Jamii:Vigezo vya Korea	Categoria:!Predefinições sobre a Coreia
Jamii:Galliformes	Categoria:Galliformes
Jamii:Mto Ganga	Categoria:Rio Ganges
Jamii:Gaviiformes	Categoria:Gaviiformes
Jamii:Jiografia ya Amerika Kusini	Categoria:Geografia da América do Sul
Kigezo:Juventus F.C. squad	Predefinição:Elenco Juventus FC
Jamii:Afrika ya Mashariki ya Kijerumani	Categoria:África Oriental Alemã
Jamii:Watayarishaji Filamu wa Ujerumani	Categoria:Produtores de cinema da Alemanha
Jamii:Wanasheria wa Ujerumani	Categoria:Advogados da Alemanha
Jamii:Watakatifu wa Ujerumani	Categoria:Santos da Alemanha
Jamii:Lugha za Kigermanik	Categoria:Línguas germânicas
Jamii:Mbegu za jiografia ya Ujerumani	Categoria:!Esboços sobre geografia da Alemanha
Jamii:Glareolidae	Categoria:Glareolidae
Jamii:Injili ya Yohane	Categoria:Evangelho de João
Jamii:Injili ya Luka	Categoria:Evangelho de Lucas
Jamii:Injili ya Marko	Categoria:Evangelho de Marcos
Kigezo:Precision1	Predefinição:Precision1
Jamii:Tuzo za Grammy	Categoria:Grammy Awards
Jamii:Mbegu za jiografia ya Ugiriki	Categoria:!Esboços sobre geografia da Grécia
Jamii:Alfabeti ya Kigiriki	Categoria:Alfabeto grego
Jamii:Hampden County, Massachusetts	Categoria:Condado de Hampden
Jamii:Chuo Kikuu cha Harvard	Categoria:Universidade Harvard
Jamii:Marais wa Jamhuri ya Kidemokrasia ya Kongo	Categoria:Presidentes da República Democrática do Congo
Jamii:Kalenda ya Kiyahudi	Categoria:Calendário judaico
Jamii:Heliornithidae	Categoria:Heliornithidae
Jamii:Sehemu za Heroes	Categoria:Episódios de Heroes
Jamii:Wanamuziki wa hip hop	Categoria:Músicos de hip hop
Jamii:Historia ya Uganda	Categoria:História de Uganda
Jamii:Historia ya katuni	Categoria:História da animação
Jamii:Hudson County, New Jersey	Categoria:Condado de Hudson
Jamii:Mto Hudson	Categoria:Rio Hudson
Jamii:Hydrobatidae	Categoria:Hydrobatidae
Jamii:Hyaenidae	Categoria:Hyaenidae
Jamii:Hymenoptera	Categoria:Hymenoptera
Jamii:Ice Cube	Categoria:Ice Cube
Kigezo:Marvel Comics films	Predefinição:Filmes da Marvel Comics
Jamii:Waigbo	Categoria:Povo Igbo
Jamii:Picha za wanamuziki	Categoria:Imagens de músicos
Jamii:Picha za watu	Categoria:Imagens de pessoas
Paa-chonge	Tragulidae
Jamii:Watakatifu wa Uhindi	Categoria:Santos da Índia
Jamii:Mongolia ya Kichina	Categoria:Mongólia Interior
Jamii:Wachezaji wa FC Internazionale Milano	Categoria:Futebolistas da FC Internazionale Milano
Jamii:Albamu za Interscope Records	Categoria:Álbuns da Interscope Records
Jamii:Ireland	Categoria:Irlanda
Jamii:Mbegu za jiografia ya Ireland	Categoria:!Esboços sobre geografia da Irlanda
Kigezo:Mbegu-tiba	Predefinição:Esboço-medicina
Jamii:Wachoraji wa Ireland	Categoria:Pintores da Irlanda
Jamii:Visiwa vya Afrika	Categoria:Ilhas da África
Jamii:Visiwa vya Kenya	Categoria:Ilhas do Quénia
Jamii:Waandishi wa Israel	Categoria:Artistas de Israel
Jamii:Ivanovo Oblast	Categoria:Oblast de Ivanovo
Jamii:Vigezo vya Cote d'Ivoire	Categoria:!Predefinições sobre Costa do Marfim
Jamii:Jacanidae	Categoria:Jacanidae
Jamii:Wanamitindo wa Jamaika	Categoria:Modelos da Jamaica
Kigezo:Country data Azerbaijan SSR	Predefinição:Country data RSS do Azerbaijão
Jamii:Mbegu za jiografia ya Japani	Categoria:!Esboços sobre geografia do Japão
Jamii:Yerusalemu	Categoria:Jerusalém
Jamii:Albamu za Jessica Simpson	Categoria:Álbuns de Jessica Simpson
Jamii:Wilaya ya Kampala	Categoria:Distrito de Kampala
Jamii:Wanamitindo wa Kenya	Categoria:Modelos do Quênia
Jamii:Wachezaji wa Kenya	Categoria:Desportistas do Quênia
Jamii:Kirov Oblast	Categoria:Oblast de Kirov
Jamii:Kostroma Oblast	Categoria:Oblast de Kostroma
Jamii:Albamu za LL Cool J	Categoria:Álbuns de LL Cool J
Jamii:Upupidae	Categoria:Upupidae
Jamii:Ziwa Tanganyika	Categoria:Lago Tanganica
Jamii:Ziwa Victoria	Categoria:Lago Vitória
Jamii:Maziwa ya Ethiopia	Categoria:Lagos da Etiópia
Jamii:Ziwa Ontario	Categoria:Lagos do Ontário
Jamii:Mbegu za sheria	Categoria:!Esboços sobre direito
Jamii:Macomb County, Michigan	Categoria:Condado de Macomb
Jamii:Macropodidae	Categoria:Macropodidae
Jamii:Madeira	Categoria:Região Autónoma da Madeira
Jamii:Magadan Oblast	Categoria:Oblast de Magadan
Jamii:Orodha ya nchi	Categoria:Listas de países
